game_id,date,team_id,home_away,goals,evGGARatio,shotsPerGame,shootingPctg,oppShotsAllowed,oppSavePctg
2016020553,2017-01-01,52,H,2,1.069,30.575,9.9,31.1728,0.915
2016020553,2017-01-01,2,A,6,1.2014,30.7284,9.6,30.35,0.91
2016020554,2017-01-01,25,H,1,1.2014,31.825,10.8,31.6914,0.896
2016020554,2017-01-01,13,A,3,1.2115,36.8519,9.5,30.1125,0.912
2016020555,2017-01-01,21,H,2,1.1844,33.4051,10.0,29.4321,0.911
2016020555,2017-01-01,3,A,6,1.2067,31.5802,10.6,31.1139,0.912
2016020556,2017-01-01,20,H,4,1.0714,35.7901,8.8,35.1852,0.898
2016020556,2017-01-01,53,A,2,0.8212,25.8148,10.6,27.358,0.889
2016020557,2017-01-01,22,H,2,1.1257,33.475,11.9,30.8,0.882
2016020557,2017-01-01,23,A,3,0.8883,29.725,11.0,31.425,0.899
2016020558,2017-01-01,26,H,3,1.0637,32.3704,10.3,31.9375,0.88
2016020558,2017-01-01,28,A,2,0.7767,29.525,9.7,27.963,0.889
2016020559,2017-01-01,10,H,5,1.2971,32.2875,10.5,30.45,0.891
2016020559,2017-01-01,17,A,4,0.8192,28.2375,10.4,29.35,0.908
2016020560,2017-01-02,15,H,2,0.9438,31.1375,9.9,31.3086,0.895
2016020560,2017-01-02,9,A,1,0.8514,33.4938,9.4,30.875,0.898
2016020561,2017-01-02,24,H,4,0.6261,28.3375,8.9,31.45,0.893
2016020561,2017-01-02,4,A,3,0.8706,29.2625,9.0,39.1875,0.896
2016020562,2017-01-02,19,H,4,0.9677,28.725,11.2,33.525,0.891
2016020562,2017-01-02,16,A,1,0.6373,26.8125,9.0,32.2625,0.887
2016020563,2017-01-03,1,H,3,1.2838,34.4625,10.1,29.825,0.93
2016020563,2017-01-03,6,A,0,1.7297,32.975,11.0,28.075,0.904
2016020564,2017-01-03,23,H,3,0.8883,29.725,11.0,31.1139,0.912
2016020564,2017-01-03,21,A,2,1.1844,33.4051,10.0,30.8,0.882
2016020565,2017-01-04,3,H,1,1.2067,31.5802,10.6,33.1139,0.891
2016020565,2017-01-04,7,A,4,0.9592,32.3544,11.0,29.4321,0.911
2016020566,2017-01-04,15,H,6,0.9438,31.1375,9.9,29.35,0.908
2016020566,2017-01-04,10,A,5,1.2971,32.2875,10.5,30.875,0.898
2016020567,2017-01-04,12,H,1,1.2279,34.85,9.0,28.075,0.904
2016020567,2017-01-04,1,A,3,1.2838,34.4625,10.1,25.9625,0.901
2016020568,2017-01-04,29,H,3,0.6161,29.1519,8.9,31.425,0.899
2016020568,2017-01-04,22,A,1,1.1257,33.475,11.9,35.3671,0.886
2016020569,2017-01-04,14,H,4,1.0563,31.7625,10.7,30.35,0.91
2016020569,2017-01-04,52,A,6,1.069,30.575,9.9,31.575,0.902
2016020570,2017-01-04,18,H,1,0.9726,29.5875,9.1,33.7125,0.89
2016020570,2017-01-04,8,A,2,0.8238,27.3,10.1,33.3875,0.914
2016020571,2017-01-04,28,H,1,0.7767,29.525,9.7,27.963,0.889
2016020571,2017-01-04,26,A,2,1.0637,32.3704,10.3,31.9375,0.88
2016020572,2017-01-05,13,H,1,1.2115,36.8519,9.5,30.35,0.91
2016020572,2017-01-05,52,A,4,1.069,30.575,9.9,31.6914,0.896
2016020573,2017-01-05,4,H,2,0.8706,29.2625,9.0,29.4321,0.911
2016020573,2017-01-05,3,A,5,1.2067,31.5802,10.6,31.45,0.893
2016020574,2017-01-05,25,H,3,1.2014,31.825,10.8,33.7125,0.89
2016020574,2017-01-05,8,A,4,0.8238,27.3,10.1,30.1125,0.912
2016020575,2017-01-05,20,H,4,1.0714,35.7901,8.8,31.1139,0.912
2016020575,2017-01-05,21,A,1,1.1844,33.4051,10.0,27.358,0.889
2016020576,2017-01-05,23,H,3,0.8883,29.725,11.0,35.1852,0.898
2016020576,2017-01-05,53,A,0,0.8212,25.8148,10.6,30.8,0.882
2016020577,2017-01-05,24,H,2,0.6261,28.3375,8.9,30.45,0.891
2016020577,2017-01-05,17,A,0,0.8192,28.2375,10.4,39.1875,0.896
2016020578,2017-01-06,6,H,3,1.7297,32.975,11.0,31.425,0.899
2016020578,2017-01-06,22,A,4,1.1257,33.475,11.9,29.825,0.93
2016020579,2017-01-06,15,H,5,0.9438,31.1375,9.9,35.3671,0.886
2016020579,2017-01-06,29,A,0,0.6161,29.1519,8.9,30.875,0.898
2016020580,2017-01-06,14,H,1,1.0563,31.7625,10.7,33.3875,0.914
2016020580,2017-01-06,18,A,6,0.9726,29.5875,9.1,31.575,0.902
2016020581,2017-01-06,19,H,2,0.9677,28.725,11.2,25.9625,0.901
2016020581,2017-01-06,12,A,4,1.2279,34.85,9.0,32.2625,0.887
2016020582,2017-01-06,16,H,4,0.6373,26.8125,9.0,33.1139,0.891
2016020582,2017-01-06,7,A,3,0.9592,32.3544,11.0,33.525,0.891
2016020583,2017-01-06,26,H,0,1.0637,32.3704,10.3,30.45,0.891
2016020583,2017-01-06,17,A,4,0.8192,28.2375,10.4,27.963,0.889
2016020584,2017-01-06,28,H,4,0.7767,29.525,9.7,31.2625,0.915
2016020584,2017-01-06,30,A,5,1.0444,30.9625,9.5,31.9375,0.88
2016020585,2017-01-07,13,H,2,1.2115,36.8519,9.5,33.3875,0.914
2016020585,2017-01-07,18,A,1,0.9726,29.5875,9.1,31.6914,0.896
2016020586,2017-01-07,1,H,2,1.2838,34.4625,10.1,29.35,0.908
2016020586,2017-01-07,10,A,4,1.2971,32.2875,10.5,28.075,0.904
2016020587,2017-01-07,16,H,2,0.6373,26.8125,9.0,25.9625,0.901
2016020587,2017-01-07,12,A,1,1.2279,34.85,9.0,33.525,0.891
2016020588,2017-01-07,21,H,2,1.1844,33.4051,10.0,31.1728,0.915
2016020588,2017-01-07,2,A,1,1.2014,30.7284,9.6,31.1139,0.912
2016020589,2017-01-07,23,H,4,0.8883,29.725,11.0,27.358,0.889
2016020589,2017-01-07,20,A,2,1.0714,35.7901,8.8,30.8,0.882
2016020590,2017-01-07,24,H,3,0.6261,28.3375,8.9,35.1852,0.898
2016020590,2017-01-07,53,A,2,0.8212,25.8148,10.6,39.1875,0.896
2016020591,2017-01-07,7,H,4,0.9592,32.3544,11.0,30.35,0.91
2016020591,2017-01-07,52,A,3,1.069,30.575,9.9,33.1139,0.891
2016020592,2017-01-07,4,H,4,0.8706,29.2625,9.0,31.575,0.902
2016020592,2017-01-07,14,A,2,1.0563,31.7625,10.7,31.45,0.893
2016020593,2017-01-07,26,H,4,1.0637,32.3704,10.3,31.2625,0.915
2016020593,2017-01-07,30,A,3,1.0444,30.9625,9.5,27.963,0.889
2016020594,2017-01-08,10,H,3,1.2971,32.2875,10.5,33.7125,0.89
2016020594,2017-01-08,8,A,5,0.8238,27.3,10.1,29.35,0.908
2016020595,2017-01-08,9,H,0,0.8514,33.4938,9.4,30.875,0.898
2016020595,2017-01-08,15,A,1,0.9438,31.1375,9.9,31.3086,0.895
2016020596,2017-01-08,13,H,0,1.2115,36.8519,9.5,29.825,0.93
2016020596,2017-01-08,6,A,4,1.7297,32.975,11.0,31.6914,0.896
2016020597,2017-01-08,1,H,1,1.2838,34.4625,10.1,31.425,0.899
2016020597,2017-01-08,22,A,2,1.1257,33.475,11.9,28.075,0.904
2016020598,2017-01-08,29,H,4,0.6161,29.1519,8.9,29.4321,0.911
2016020598,2017-01-08,3,A,5,1.2067,31.5802,10.6,35.3671,0.886
2016020599,2017-01-08,19,H,4,0.9677,28.725,11.2,30.1125,0.912
2016020599,2017-01-08,25,A,3,1.2014,31.825,10.8,32.2625,0.887
2016020600,2017-01-08,53,H,2,0.8212,25.8148,10.6,31.1728,0.915
2016020600,2017-01-08,2,A,1,1.2014,30.7284,9.6,35.1852,0.898
2016020601,2017-01-08,20,H,3,1.0714,35.7901,8.8,30.8,0.882
2016020601,2017-01-08,23,A,1,0.8883,29.725,11.0,27.358,0.889
2016020602,2017-01-08,28,H,6,0.7767,29.525,9.7,30.45,0.891
2016020602,2017-01-08,17,A,3,0.8192,28.2375,10.4,31.9375,0.88
2016020603,2017-01-08,5,H,6,0.994,34.275,9.4,31.575,0.902
2016020603,2017-01-08,14,A,2,1.0563,31.7625,10.7,32.825,0.903
2016020604,2017-01-08,12,H,4,1.2279,34.85,9.0,29.825,0.93
2016020604,2017-01-08,6,A,3,1.7297,32.975,11.0,25.9625,0.901
2016020605,2017-01-08,29,H,2,0.6161,29.1519,8.9,31.45,0.893
2016020605,2017-01-08,4,A,1,0.8706,29.2625,9.0,35.3671,0.886
2016020606,2017-01-09,9,H,5,0.8514,33.4938,9.4,31.425,0.899
2016020606,2017-01-09,22,A,3,1.1257,33.475,11.9,31.3086,0.895
2016020607,2017-01-09,16,H,5,0.6373,26.8125,9.0,33.3875,0.914
2016020607,2017-01-09,18,A,2,0.9726,29.5875,9.1,33.525,0.891
2016020608,2017-01-09,24,H,1,0.6261,28.3375,8.9,31.2625,0.915
2016020608,2017-01-09,30,A,2,1.0444,30.9625,9.5,39.1875,0.896
2016020609,2017-01-10,1,H,0,1.2838,34.4625,10.1,31.6914,0.896
2016020609,2017-01-10,13,A,3,1.2115,36.8519,9.5,28.075,0.904
2016020610,2017-01-10,8,H,1,0.8238,27.3,10.1,30.875,0.898
2016020610,2017-01-10,15,A,4,0.9438,31.1375,9.9,33.7125,0.89
2016020611,2017-01-10,52,H,2,1.069,30.575,9.9,27.358,0.889
2016020611,2017-01-10,20,A,0,1.0714,35.7901,8.8,30.35,0.91
2016020612,2017-01-10,26,H,4,1.0637,32.3704,10.3,30.1125,0.912
2016020612,2017-01-10,25,A,6,1.2014,31.825,10.8,27.963,0.889
2016020613,2017-01-11,7,H,4,0.9592,32.3544,11.0,31.45,0.893
2016020613,2017-01-11,4,A,1,0.8706,29.2625,9.0,33.1139,0.891
2016020614,2017-01-11,12,H,5,1.2279,34.85,9.0,35.3671,0.886
2016020614,2017-01-11,29,A,3,0.6161,29.1519,8.9,25.9625,0.901
2016020615,2017-01-11,19,H,3,0.9677,28.725,11.2,29.825,0.93
2016020615,2017-01-11,6,A,5,1.7297,32.975,11.0,32.2625,0.887
2016020616,2017-01-11,18,H,2,0.9726,29.5875,9.1,30.8,0.882
2016020616,2017-01-11,23,A,1,0.8883,29.725,11.0,33.3875,0.914
2016020617,2017-01-11,16,H,4,0.6373,26.8125,9.0,30.45,0.891
2016020617,2017-01-11,17,A,3,0.8192,28.2375,10.4,33.525,0.891
2016020618,2017-01-11,22,H,3,1.1257,33.475,11.9,31.9375,0.88
2016020618,2017-01-11,28,A,5,0.7767,29.525,9.7,31.425,0.899
2016020619,2017-01-11,24,H,2,0.6261,28.3375,8.9,30.1125,0.912
2016020619,2017-01-11,25,A,0,1.2014,31.825,10.8,39.1875,0.896
2016020620,2017-01-12,2,H,1,1.2014,30.7284,9.6,31.6914,0.896
2016020620,2017-01-12,13,A,2,1.2115,36.8519,9.5,31.1728,0.915
2016020621,2017-01-12,52,H,4,1.069,30.575,9.9,33.7125,0.89
2016020621,2017-01-12,8,A,7,0.8238,27.3,10.1,30.35,0.91
2016020622,2017-01-12,15,H,5,0.9438,31.1375,9.9,32.825,0.903
2016020622,2017-01-12,5,A,2,0.994,34.275,9.4,30.875,0.898
2016020623,2017-01-12,20,H,3,1.0714,35.7901,8.8,31.9375,0.88
2016020623,2017-01-12,28,A,2,0.7767,29.525,9.7,27.358,0.889
2016020624,2017-01-13,4,H,5,0.8706,29.2625,9.0,30.8,0.882
2016020624,2017-01-13,23,A,4,0.8883,29.725,11.0,31.45,0.893
2016020625,2017-01-13,9,H,4,0.8514,33.4938,9.4,32.825,0.903
2016020625,2017-01-13,5,A,1,0.994,34.275,9.4,31.3086,0.895
2016020626,2017-01-13,14,H,4,1.0563,31.7625,10.7,33.1139,0.891
2016020626,2017-01-13,7,A,2,0.9592,32.3544,11.0,31.575,0.902
2016020627,2017-01-13,18,H,2,0.9726,29.5875,9.1,29.825,0.93
2016020627,2017-01-13,6,A,1,1.7297,32.975,11.0,33.3875,0.914
2016020628,2017-01-13,30,H,7,1.0444,30.9625,9.5,33.7125,0.89
2016020628,2017-01-13,8,A,1,0.8238,27.3,10.1,31.2625,0.915
2016020629,2017-01-13,25,H,5,1.2014,31.825,10.8,30.45,0.891
2016020629,2017-01-13,17,A,2,0.8192,28.2375,10.4,30.1125,0.912
2016020630,2017-01-13,21,H,1,1.1844,33.4051,10.0,39.1875,0.896
2016020630,2017-01-13,24,A,4,0.6261,28.3375,8.9,31.1139,0.912
2016020631,2017-01-13,22,H,3,1.1257,33.475,11.9,28.075,0.904
2016020631,2017-01-13,1,A,2,1.2838,34.4625,10.1,31.425,0.899
2016020632,2017-01-13,26,H,5,1.0637,32.3704,10.3,32.2625,0.887
2016020632,2017-01-13,19,A,1,0.9677,28.725,11.2,27.963,0.889
2016020633,2017-01-14,3,H,2,1.2067,31.5802,10.6,29.35,0.908
2016020633,2017-01-14,10,A,4,1.2971,32.2875,10.5,29.4321,0.911
2016020634,2017-01-14,15,H,6,0.9438,31.1375,9.9,33.525,0.891
2016020634,2017-01-14,16,A,0,0.6373,26.8125,9.0,30.875,0.898
2016020636,2017-01-14,13,H,2,1.2115,36.8519,9.5,31.1728,0.915
2016020636,2017-01-14,2,A,5,1.2014,30.7284,9.6,31.6914,0.896
2016020637,2017-01-14,12,H,5,1.2279,34.85,9.0,33.1139,0.891
2016020637,2017-01-14,7,A,2,0.9592,32.3544,11.0,25.9625,0.901
2016020635,2017-01-14,14,H,1,1.0563,31.7625,10.7,35.3671,0.886
2016020635,2017-01-14,29,A,3,0.6161,29.1519,8.9,31.575,0.902
2016020638,2017-01-14,20,H,1,1.0714,35.7901,8.8,28.075,0.904
2016020638,2017-01-14,1,A,2,1.2838,34.4625,10.1,27.358,0.889
2016020639,2017-01-14,53,H,4,0.8212,25.8148,10.6,30.35,0.91
2016020639,2017-01-14,52,A,3,1.069,30.575,9.9,35.1852,0.898
2016020640,2017-01-14,6,H,6,1.7297,32.975,11.0,31.45,0.893
2016020640,2017-01-14,4,A,3,0.8706,29.2625,9.0,29.825,0.93
2016020641,2017-01-14,21,H,2,1.1844,33.4051,10.0,33.3875,0.914
2016020641,2017-01-14,18,A,3,0.9726,29.5875,9.1,31.1139,0.912
2016020642,2017-01-15,8,H,5,0.8238,27.3,10.1,29.4321,0.911
2016020642,2017-01-15,3,A,4,1.2067,31.5802,10.6,33.7125,0.89
2016020643,2017-01-15,9,H,2,0.8514,33.4938,9.4,29.35,0.908
2016020643,2017-01-15,10,A,4,1.2971,32.2875,10.5,31.3086,0.895
2016020644,2017-01-15,17,H,6,0.8192,28.2375,10.4,32.825,0.903
2016020644,2017-01-15,5,A,3,0.994,34.275,9.4,30.45,0.891
2016020645,2017-01-15,13,H,4,1.2115,36.8519,9.5,35.3671,0.886
2016020645,2017-01-15,29,A,3,0.6161,29.1519,8.9,31.6914,0.896
2016020646,2017-01-15,12,H,7,1.2279,34.85,9.0,31.1728,0.915
2016020646,2017-01-15,2,A,4,1.2014,30.7284,9.6,25.9625,0.901
2016020647,2017-01-15,53,H,0,0.8212,25.8148,10.6,39.1875,0.896
2016020647,2017-01-15,24,A,3,0.6261,28.3375,8.9,35.1852,0.898
2016020648,2017-01-15,25,H,4,1.2014,31.825,10.8,31.2625,0.915
2016020648,2017-01-15,30,A,5,1.0444,30.9625,9.5,30.1125,0.912
2016020649,2017-01-15,22,H,2,1.1257,33.475,11.9,27.358,0.889
2016020649,2017-01-15,20,A,1,1.0714,35.7901,8.8,31.425,0.899
2016020650,2017-01-15,26,H,3,1.0637,32.3704,10.3,30.35,0.91
2016020650,2017-01-15,52,A,2,1.069,30.575,9.9,27.963,0.889
2016020651,2017-01-15,28,H,0,0.7767,29.525,9.7,32.2625,0.887
2016020651,2017-01-15,19,A,4,0.9677,28.725,11.2,31.9375,0.88
2016020652,2017-01-15,15,H,5,0.9438,31.1375,9.9,31.45,0.893
2016020652,2017-01-15,4,A,0,0.8706,29.2625,9.0,30.875,0.898
2016020653,2017-01-16,16,H,2,0.6373,26.8125,9.0,31.2625,0.915
2016020653,2017-01-16,30,A,3,1.0444,30.9625,9.5,33.525,0.891
2016020654,2017-01-16,23,H,1,0.8883,29.725,11.0,28.075,0.904
2016020654,2017-01-16,1,A,2,1.2838,34.4625,10.1,30.8,0.882
2016020655,2017-01-16,24,H,1,0.6261,28.3375,8.9,32.2625,0.887
2016020655,2017-01-16,19,A,2,0.9677,28.725,11.2,39.1875,0.896
2016020656,2017-01-16,6,H,0,1.7297,32.975,11.0,31.1728,0.915
2016020656,2017-01-16,2,A,4,1.2014,30.7284,9.6,29.825,0.93
2016020657,2017-01-16,7,H,4,0.9592,32.3544,11.0,30.1125,0.912
2016020657,2017-01-16,25,A,1,1.2014,31.825,10.8,33.1139,0.891
2016020658,2017-01-16,17,H,1,0.8192,28.2375,10.4,33.7125,0.89
2016020658,2017-01-16,8,A,0,0.8238,27.3,10.1,30.45,0.891
2016020659,2017-01-16,26,H,1,1.0637,32.3704,10.3,31.575,0.902
2016020659,2017-01-16,14,A,2,1.0563,31.7625,10.7,27.963,0.889
2016020660,2017-01-16,28,H,5,0.7767,29.525,9.7,30.35,0.91
2016020660,2017-01-16,52,A,2,1.069,30.575,9.9,31.9375,0.88
2016020661,2017-01-17,5,H,8,0.994,34.275,9.4,30.875,0.898
2016020661,2017-01-17,15,A,7,0.9438,31.1375,9.9,32.825,0.903
2016020662,2017-01-17,22,H,3,1.1257,33.475,11.9,35.1852,0.898
2016020662,2017-01-17,53,A,1,0.8212,25.8148,10.6,31.425,0.899
2016020663,2017-01-18,3,H,6,1.2067,31.5802,10.6,30.1125,0.912
2016020663,2017-01-18,25,A,7,1.2014,31.825,10.8,29.4321,0.911
2016020664,2017-01-18,29,H,4,0.6161,29.1519,8.9,25.9625,0.901
2016020664,2017-01-18,12,A,1,1.2279,34.85,9.0,35.3671,0.886
2016020665,2017-01-18,10,H,4,1.2971,32.2875,10.5,33.1139,0.891
2016020665,2017-01-18,7,A,3,0.9592,32.3544,11.0,29.35,0.908
2016020666,2017-01-18,19,H,4,0.9677,28.725,11.2,31.3086,0.895
2016020666,2017-01-18,9,A,6,0.8514,33.4938,9.4,32.2625,0.887
2016020667,2017-01-18,30,H,3,1.0444,30.9625,9.5,28.075,0.904
2016020667,2017-01-18,1,A,4,1.2838,34.4625,10.1,31.2625,0.915
2016020668,2017-01-18,21,H,4,1.1844,33.4051,10.0,33.525,0.891
2016020668,2017-01-18,16,A,6,0.6373,26.8125,9.0,31.1139,0.912
2016020669,2017-01-18,20,H,5,1.0714,35.7901,8.8,31.6914,0.896
2016020669,2017-01-18,13,A,2,1.2115,36.8519,9.5,27.358,0.889
2016020670,2017-01-18,23,H,1,0.8883,29.725,11.0,33.3875,0.914
2016020670,2017-01-18,18,A,0,0.9726,29.5875,9.1,30.8,0.882
2016020671,2017-01-18,24,H,2,0.6261,28.3375,8.9,31.575,0.902
2016020671,2017-01-18,14,A,1,1.0563,31.7625,10.7,39.1875,0.896
2016020672,2017-01-19,8,H,1,0.8238,27.3,10.1,32.825,0.903
2016020672,2017-01-19,5,A,4,0.994,34.275,9.4,33.7125,0.89
2016020673,2017-01-19,52,H,6,1.069,30.575,9.9,35.1852,0.898
2016020673,2017-01-19,53,A,3,0.8212,25.8148,10.6,30.35,0.91
2016020674,2017-01-19,17,H,6,0.8192,28.2375,10.4,29.825,0.93
2016020674,2017-01-19,6,A,5,1.7297,32.975,11.0,30.45,0.891
2016020675,2017-01-19,22,H,4,1.1257,33.475,11.9,31.6914,0.896
2016020675,2017-01-19,13,A,3,1.2115,36.8519,9.5,31.425,0.899
2016020676,2017-01-19,26,H,2,1.0637,32.3704,10.3,31.9375,0.88
2016020676,2017-01-19,28,A,3,0.7767,29.525,9.7,27.963,0.889
2016020677,2017-01-20,2,H,3,1.2014,30.7284,9.6,30.1125,0.912
2016020677,2017-01-20,25,A,0,1.2014,31.825,10.8,31.1728,0.915
2016020678,2017-01-20,29,H,0,0.6161,29.1519,8.9,31.3086,0.895
2016020678,2017-01-20,9,A,2,0.8514,33.4938,9.4,35.3671,0.886
2016020679,2017-01-20,10,H,2,1.2971,32.2875,10.5,29.4321,0.911
2016020679,2017-01-20,3,A,5,1.2067,31.5802,10.6,29.35,0.908
2016020680,2017-01-20,19,H,3,0.9677,28.725,11.2,30.875,0.898
2016020680,2017-01-20,15,A,7,0.9438,31.1375,9.9,32.2625,0.887
2016020681,2017-01-20,30,H,4,1.0444,30.9625,9.5,35.1852,0.898
2016020681,2017-01-20,53,A,3,0.8212,25.8148,10.6,31.2625,0.915
2016020682,2017-01-20,20,H,3,1.0714,35.7901,8.8,33.3875,0.914
2016020682,2017-01-20,18,A,4,0.9726,29.5875,9.1,27.358,0.889
2016020683,2017-01-20,24,H,2,0.6261,28.3375,8.9,31.1139,0.912
2016020683,2017-01-20,21,A,1,1.1844,33.4051,10.0,39.1875,0.896
2016020684,2017-01-20,28,H,2,0.7767,29.525,9.7,31.575,0.902
2016020684,2017-01-20,14,A,1,1.0563,31.7625,10.7,31.9375,0.88
2016020685,2017-01-21,6,H,0,1.7297,32.975,11.0,33.525,0.891
2016020685,2017-01-21,16,A,1,0.6373,26.8125,9.0,29.825,0.93
2016020686,2017-01-21,7,H,3,0.9592,32.3544,11.0,30.45,0.891
2016020686,2017-01-21,17,A,2,0.8192,28.2375,10.4,33.1139,0.891
2016020687,2017-01-21,12,H,1,1.2279,34.85,9.0,32.825,0.903
2016020687,2017-01-21,5,A,7,0.994,34.275,9.4,25.9625,0.901
2016020688,2017-01-21,1,H,1,1.2838,34.4625,10.1,33.7125,0.89
2016020688,2017-01-21,8,A,3,0.8238,27.3,10.1,28.075,0.904
2016020689,2017-01-21,22,H,2,1.1257,33.475,11.9,33.3875,0.914
2016020689,2017-01-21,18,A,3,0.9726,29.5875,9.1,31.425,0.899
2016020690,2017-01-21,23,H,2,0.8883,29.725,11.0,31.6914,0.896
2016020690,2017-01-21,13,A,1,1.2115,36.8519,9.5,30.8,0.882
2016020691,2017-01-21,52,H,5,1.069,30.575,9.9,32.2625,0.887
2016020691,2017-01-21,19,A,3,0.9677,28.725,11.2,30.35,0.91
2016020692,2017-01-21,29,H,3,0.6161,29.1519,8.9,25.9625,0.901
2016020692,2017-01-21,12,A,2,1.2279,34.85,9.0,35.3671,0.886
2016020693,2017-01-22,10,H,2,1.2971,32.2875,10.5,31.3086,0.895
2016020693,2017-01-22,9,A,3,0.8514,33.4938,9.4,29.35,0.908
2016020694,2017-01-22,8,H,2,0.8238,27.3,10.1,33.1139,0.891
2016020694,2017-01-22,7,A,3,0.9592,32.3544,11.0,33.7125,0.89
2016020695,2017-01-22,2,H,4,1.2014,30.7284,9.6,27.963,0.889
2016020695,2017-01-22,26,A,2,1.0637,32.3704,10.3,31.1728,0.915
2016020696,2017-01-22,4,H,1,0.8706,29.2625,9.0,28.075,0.904
2016020696,2017-01-22,1,A,4,1.2838,34.4625,10.1,31.45,0.893
2016020697,2017-01-22,25,H,3,1.2014,31.825,10.8,30.875,0.898
2016020697,2017-01-22,15,A,4,0.9438,31.1375,9.9,30.1125,0.912
2016020698,2017-01-22,53,H,5,0.8212,25.8148,10.6,31.575,0.902
2016020698,2017-01-22,14,A,3,1.0563,31.7625,10.7,35.1852,0.898
2016020699,2017-01-22,30,H,5,1.0444,30.9625,9.5,39.1875,0.896
2016020699,2017-01-22,24,A,3,0.6261,28.3375,8.9,31.2625,0.915
2016020700,2017-01-22,20,H,3,1.0714,35.7901,8.8,31.425,0.899
2016020700,2017-01-22,22,A,7,1.1257,33.475,11.9,27.358,0.889
2016020701,2017-01-22,28,H,3,0.7767,29.525,9.7,31.1139,0.912
2016020701,2017-01-22,21,A,2,1.1844,33.4051,10.0,31.9375,0.88
2016020703,2017-01-22,17,H,0,0.8192,28.2375,10.4,29.4321,0.911
2016020703,2017-01-22,3,A,1,1.2067,31.5802,10.6,30.45,0.891
2016020702,2017-01-22,5,H,5,0.994,34.275,9.4,29.825,0.93
2016020702,2017-01-22,6,A,1,1.7297,32.975,11.0,32.825,0.903
2016020704,2017-01-22,9,H,6,0.8514,33.4938,9.4,35.3671,0.886
2016020704,2017-01-22,29,A,7,0.6161,29.1519,8.9,31.3086,0.895
2016020705,2017-01-22,2,H,2,1.2014,30.7284,9.6,31.45,0.893
2016020705,2017-01-22,4,A,3,0.8706,29.2625,9.0,31.1728,0.915
2016020706,2017-01-23,16,H,4,0.6373,26.8125,9.0,30.8,0.882
2016020706,2017-01-23,23,A,2,0.8883,29.725,11.0,33.525,0.891
2016020707,2017-01-23,30,H,2,1.0444,30.9625,9.5,33.3875,0.914
2016020707,2017-01-23,18,A,4,0.9726,29.5875,9.1,31.2625,0.915
2016020708,2017-01-24,3,H,3,1.2067,31.5802,10.6,27.963,0.889
2016020708,2017-01-24,26,A,2,1.0637,32.3704,10.3,29.4321,0.911
2016020709,2017-01-24,15,H,6,0.9438,31.1375,9.9,25.9625,0.901
2016020709,2017-01-24,12,A,1,1.2279,34.85,9.0,30.875,0.898
2016020710,2017-01-24,10,H,4,1.2971,32.2875,10.5,27.358,0.889
2016020710,2017-01-24,20,A,0,1.0714,35.7901,8.8,29.35,0.908
2016020711,2017-01-24,52,H,2,1.069,30.575,9.9,39.1875,0.896
2016020711,2017-01-24,24,A,3,0.6261,28.3375,8.9,30.35,0.91
2016020712,2017-01-24,21,H,2,1.1844,33.4051,10.0,31.9375,0.88
2016020712,2017-01-24,28,A,5,0.7767,29.525,9.7,31.1139,0.912
2016020713,2017-01-24,53,H,3,0.8212,25.8148,10.6,31.6914,0.896
2016020713,2017-01-24,13,A,2,1.2115,36.8519,9.5,35.1852,0.898
2016020714,2017-01-25,6,H,4,1.7297,32.975,11.0,30.45,0.891
2016020714,2017-01-25,17,A,3,0.8192,28.2375,10.4,29.825,0.93
2016020715,2017-01-25,1,H,1,1.2838,34.4625,10.1,27.963,0.889
2016020715,2017-01-25,26,A,3,1.0637,32.3704,10.3,28.075,0.904
2016020716,2017-01-25,2,H,4,1.2014,30.7284,9.6,35.3671,0.886
2016020716,2017-01-25,29,A,2,0.6161,29.1519,8.9,31.1728,0.915
2016020717,2017-01-25,5,H,0,0.994,34.275,9.4,32.2625,0.887
2016020717,2017-01-25,19,A,3,0.9677,28.725,11.2,32.825,0.903
2016020718,2017-01-25,8,H,5,0.8238,27.3,10.1,27.358,0.889
2016020718,2017-01-25,20,A,1,1.0714,35.7901,8.8,33.7125,0.89
2016020719,2017-01-25,9,H,3,0.8514,33.4938,9.4,30.875,0.898
2016020719,2017-01-25,15,A,0,0.9438,31.1375,9.9,31.3086,0.895
2016020720,2017-01-25,18,H,4,0.9726,29.5875,9.1,33.1139,0.891
2016020720,2017-01-25,7,A,5,0.9592,32.3544,11.0,33.3875,0.914
2016020721,2017-01-25,52,H,3,1.069,30.575,9.9,31.9375,0.88
2016020721,2017-01-25,28,A,4,0.7767,29.525,9.7,30.35,0.91
2016020722,2017-01-25,16,H,2,0.6373,26.8125,9.0,31.575,0.902
2016020722,2017-01-25,14,A,5,1.0563,31.7625,10.7,33.525,0.891
2016020723,2017-01-25,25,H,2,1.2014,31.825,10.8,31.2625,0.915
2016020723,2017-01-25,30,A,3,1.0444,30.9625,9.5,30.1125,0.912
2016020724,2017-01-26,17,H,0,0.8192,28.2375,10.4,29.35,0.908
2016020724,2017-01-26,10,A,4,1.2971,32.2875,10.5,30.45,0.891
2016020725,2017-01-26,3,H,0,1.2067,31.5802,10.6,31.45,0.893
2016020725,2017-01-26,4,A,2,0.8706,29.2625,9.0,29.4321,0.911
2016020726,2017-01-26,21,H,2,1.1844,33.4051,10.0,30.8,0.882
